,COUNTY,PRECINCT,STATE,DEM,REP
45,BAXTER,2-1,AR,0,0
46,BAXTER,2-2,AR,0,0
47,BAXTER,2-3,AR,0,0
48,BAXTER,3-1,AR,0,0
49,BAXTER,3-2,AR,0,0
50,BAXTER,3-3,AR,0,0
51,BAXTER,3-4,AR,0,0
52,BAXTER,4-1,AR,59,188
53,BAXTER,4-2,AR,0,0
54,BAXTER,5-1,AR,0,0
55,BAXTER,5-2,AR,0,0
56,BAXTER,5-3,AR,0,0
57,BAXTER,5-4,AR,0,0
58,BAXTER,6-1,AR,0,0
59,BAXTER,6-2,AR,0,0
60,BAXTER,6-3,AR,0,0
61,BAXTER,7-1,AR,0,0
62,BAXTER,7-2,AR,0,0
63,BAXTER,7-3,AR,22,63
64,BAXTER,8-1,AR,50,177
65,BAXTER,8-2,AR,0,0
66,BAXTER,8-3,AR,0,0
67,BAXTER,8-4,AR,0,0
68,BAXTER,8-5,AR,0,0
69,BAXTER,9-1,AR,0,0
70,BAXTER,9-2,AR,0,0
71,BAXTER,9-3,AR,0,0
72,BAXTER,9-4,AR,0,0
73,CHICOT,BOWIE 1,AR,0,0
74,CHICOT,BOWIE 2,AR,0,0
75,CHICOT,BOWIE 3,AR,0,0
76,CHICOT,BOWIE RURAL,AR,0,0
77,CHICOT,CARLTON 1 & 2,AR,0,0
78,CHICOT,CARLTON 3,AR,0,0
79,CHICOT,CARLTON RURAL,AR,0,0
80,CHICOT,PLANTERS 1,AR,0,0
81,CHICOT,PLANTERS 2,AR,0,0
82,CHICOT,PLANTERS 3,AR,0,0
83,CHICOT,PLANTERS 4,AR,0,0
84,CHICOT,PLANTERS RURAL,AR,0,0
85,CLAY,BENNETT AND LEMMONS,AR,0,0
86,CLAY,BRADSHAW & HAYWOOD,AR,0,0
87,CLAY,BROWN & CARPENTER,AR,0,0
88,CLAY,CACHE & WILSON,AR,0,0
89,CLAY,CLARK,AR,0,0
90,CLAY,EAST OAK BLUFF & BLUE CANE,AR,0,0
91,CLAY,JOHNSON,AR,0,0
92,CLAY,KNOB,AR,0,0
93,CLAY,LIDDELL & CHALK BLUFF,AR,0,0
94,CLAY,N KILGORE & CLEVELAND,AR,0,0
95,CLAY,NELSON,AR,0,0
96,CLAY,NORTH ST. FRANCIS,AR,0,0
97,CLAY,PAYNE & SWAIN,AR,8,32
98,CLAY,POLLARD,AR,0,0
99,CLAY,S KILGORE & GLEGHORN,AR,0,0
100,CLAY,SOUTH ST. FRANCIS,AR,0,0
101,CLAY,WEST OAK BLUFF,AR,0,0
102,CLEBURNE,CALIFORNIA-006,AR,0,0
103,CLEBURNE,CENTER POST-007,AR,0,0
104,CLEBURNE,CLAYTON-008,AR,0,0
105,CLEBURNE,EAST PETER CREEK-023,AR,0,0
106,CLEBURNE,FRANCIS-009,AR,0,0
107,CLEBURNE,GILES-013,AR,0,0
108,CLEBURNE,GRASSEY INSIDE-010,AR,0,0
109,CLEBURNE,GRASSEY OUTSIDE-011,AR,0,0
110,CLEBURNE,GREERS FERRY GILES-012,AR,51,204
111,CLEBURNE,HEALING SPRINGS-014,AR,0,0
112,CLEBURNE,HEBER SPRINGS OUTSIDE-019,AR,61,355
113,CLEBURNE,HEBER SPRINGS WARD 1-015,AR,32,135
114,CLEBURNE,HEBER SPRINGS WARD 2-016,AR,0,0
115,CLEBURNE,HEBER SPRINGS WARD 3-017,AR,0,0
116,CLEBURNE,HEBER SPRINGS WARD 4-018,AR,38,204
117,CLEBURNE,MCJESTER-020,AR,11,64
118,CLEBURNE,MORGAN INSIDE-035,AR,9,70
119,CLEBURNE,MORGAN OUTSIDE-021,AR,0,0
120,CLEBURNE,MOUNTAIN-022,AR,0,0
121,CLEBURNE,NORTH CADRON INSIDE-002,AR,0,0
122,CLEBURNE,NORTH CADRON OUTSIDE-003,AR,0,0
123,CLEBURNE,PICKENS-025,AR,0,0
124,CLEBURNE,PINE-026,AR,0,0
125,CLEBURNE,PINEY-027,AR,0,0
126,CLEBURNE,POFF-028,AR,0,0
127,CLEBURNE,SALINE INSIDE-029,AR,8,39
128,CLEBURNE,SALINE OUTSIDE-030,AR,0,0
129,CLEBURNE,SOUTH CADRON INSIDE-004,AR,0,0
130,CLEBURNE,SOUTH CADRON OUTSIDE-005,AR,0,0
131,CLEBURNE,SUGAR CAMP-031,AR,0,0
132,CLEBURNE,SUGAR LOAF-032,AR,20,115
133,CLEBURNE,VALLEY-033,AR,0,0
134,CLEBURNE,WEST PETER CREEK-024,AR,0,0
135,CLEBURNE,WILBURN-034,AR,0,0
136,CRAIGHEAD,PRECINCT 1,AR,0,0
137,CRAIGHEAD,PRECINCT 10,AR,0,0
138,CRAIGHEAD,PRECINCT 11,AR,47,189
139,CRAIGHEAD,PRECINCT 12,AR,0,0
140,CRAIGHEAD,PRECINCT 13,AR,107,110
141,CRAIGHEAD,PRECINCT 14,AR,0,0
142,CRAIGHEAD,PRECINCT 15,AR,0,0
143,CRAIGHEAD,PRECINCT 16,AR,0,0
144,CRAIGHEAD,PRECINCT 17,AR,0,0
145,CRAIGHEAD,PRECINCT 18,AR,0,0
146,CRAIGHEAD,PRECINCT 19,AR,0,0
147,CRAIGHEAD,PRECINCT 2,AR,0,0
148,CRAIGHEAD,PRECINCT 20,AR,0,0
149,CRAIGHEAD,PRECINCT 21,AR,0,0
150,CRAIGHEAD,PRECINCT 22,AR,0,0
151,CRAIGHEAD,PRECINCT 23,AR,0,0
152,CRAIGHEAD,PRECINCT 24,AR,0,0
153,CRAIGHEAD,PRECINCT 25,AR,0,0
154,CRAIGHEAD,PRECINCT 26,AR,0,0
155,CRAIGHEAD,PRECINCT 27,AR,0,0
156,CRAIGHEAD,PRECINCT 28,AR,0,0
157,CRAIGHEAD,PRECINCT 29,AR,92,200
158,CRAIGHEAD,PRECINCT 3,AR,0,0
159,CRAIGHEAD,PRECINCT 30,AR,0,0
160,CRAIGHEAD,PRECINCT 31,AR,0,0
161,CRAIGHEAD,PRECINCT 32,AR,0,0
162,CRAIGHEAD,PRECINCT 33,AR,0,0
163,CRAIGHEAD,PRECINCT 34,AR,112,68
164,CRAIGHEAD,PRECINCT 35,AR,83,63
165,CRAIGHEAD,PRECINCT 36,AR,0,0
166,CRAIGHEAD,PRECINCT 37,AR,64,353
167,CRAIGHEAD,PRECINCT 38,AR,0,0
168,CRAIGHEAD,PRECINCT 39,AR,0,0
169,CRAIGHEAD,PRECINCT 4,AR,0,0
170,CRAIGHEAD,PRECINCT 40,AR,30,204
171,CRAIGHEAD,PRECINCT 41,AR,0,0
172,CRAIGHEAD,PRECINCT 42,AR,0,0
173,CRAIGHEAD,PRECINCT 43,AR,0,0
174,CRAIGHEAD,PRECINCT 44,AR,0,0
175,CRAIGHEAD,PRECINCT 45,AR,0,0
176,CRAIGHEAD,PRECINCT 46,AR,0,0
177,CRAIGHEAD,PRECINCT 47,AR,0,0
178,CRAIGHEAD,PRECINCT 48,AR,42,174
179,CRAIGHEAD,PRECINCT 49,AR,0,0
180,CRAIGHEAD,PRECINCT 5,AR,0,0
181,CRAIGHEAD,PRECINCT 50,AR,0,0
182,CRAIGHEAD,PRECINCT 51,AR,0,0
183,CRAIGHEAD,PRECINCT 52,AR,11,33
184,CRAIGHEAD,PRECINCT 53,AR,0,0
185,CRAIGHEAD,PRECINCT 6,AR,0,0
186,CRAIGHEAD,PRECINCT 7,AR,0,0
187,CRAIGHEAD,PRECINCT 8,AR,75,255
188,CRAIGHEAD,PRECINCT 9,AR,0,0
189,CRITTENDEN,1ST BAPTIST CHURCH WMPH,AR,0,0
190,CRITTENDEN,7TH STREET CHURCH WMPH,AR,0,0
191,CRITTENDEN,ANTHONYVILLE CITY HALL,AR,0,0
192,CRITTENDEN,BONDS MARINE,AR,0,0
193,CRITTENDEN,CALVARY WMPH,AR,0,0
194,CRITTENDEN,CIVIC CENTER,AR,0,0
195,CRITTENDEN,CRAWFORDSVILLE,AR,0,0
196,CRITTENDEN,EARLE CITY HALL,AR,0,0
197,CRITTENDEN,EDMONDSON,AR,0,0
198,CRITTENDEN,GILMORE,AR,0,0
199,CRITTENDEN,HEAFER,AR,0,0
200,CRITTENDEN,HORSESHOE FIRE STATION,AR,0,0
201,CRITTENDEN,JENNETTE CITY HALL,AR,0,0
202,CRITTENDEN,JERICHO CITY HALL,AR,0,0
203,CRITTENDEN,MARION CHURCH OF GOD,AR,0,0
204,CRITTENDEN,MARION COUNTY OFFICE,AR,162,234
205,CRITTENDEN,MARION IMMANUEL HWY 77,AR,0,0
206,CRITTENDEN,MT OLIVE WMPH,AR,0,0
207,CRITTENDEN,MT PISGAH CHURCH,AR,0,0
208,CRITTENDEN,PILGRIMS REST CHURCH,AR,138,9
209,CRITTENDEN,ST LUKE CHURCH,AR,0,0
210,CRITTENDEN,WM HIGH SCHOOL,AR,0,0
211,CRITTENDEN,WONDER BOYS CLUB,AR,0,0
212,CRITTENDEN,WR GOLDEN,AR,131,31
213,CROSS,"BAY VILLAGE, BIRDEYE",AR,0,0
214,CROSS,BEDFORD,AR,0,0
215,CROSS,BRUSHY LAKE,AR,0,0
216,CROSS,CHERRY VALLEY CITY,AR,14,81
217,CROSS,ELLIS,AR,0,0
218,CROSS,FAIR OAKS,AR,0,0
219,CROSS,HICKORY RIDGE CITY,AR,0,0
220,CROSS,HICKORY RIDGE TOWNSHIP,AR,0,0
221,CROSS,MITCHELL,AR,0,0
222,CROSS,PARKIN WARD 1,AR,56,12
223,CROSS,PARKIN WARD 2,AR,0,0
224,CROSS,PARKIN WARD 3,AR,38,5
225,CROSS,SEARCY,AR,0,0
226,CROSS,SMITH,AR,0,0
227,CROSS,"TYRONZA, TWIST",AR,0,0
228,CROSS,WYNNE TOWNSHIP,AR,0,0
229,CROSS,WYNNE WARD 1,AR,0,0
230,CROSS,WYNNE WARD 2,AR,0,0
231,CROSS,WYNNE WARD 3,AR,0,0
232,CROSS,WYNNE WARD 4,AR,0,0
233,CROSS,WYNNE WARD 5,AR,34,118
234,DESHA,BOWIE 1,AR,0,0
235,DESHA,BOWIE 2,AR,0,0
236,DESHA,BOWIE 3,AR,0,0
237,DESHA,BOWIE RURAL,AR,0,0
238,DESHA,CLAYTON MCARTHUR,AR,0,0
239,DESHA,CLAYTON REED,AR,0,0
240,DESHA,CLAYTON TILLAR,AR,0,0
241,DESHA,FRANKLIN,AR,0,0
242,DESHA,HALLEY,AR,0,0
243,DESHA,JEFFERSON,AR,0,0
244,DESHA,MISSISSIPPI,AR,1,0
245,DESHA,MITCHELLVILLE,AR,0,0
246,DESHA,RANDOLPH 1,AR,0,0
247,DESHA,RANDOLPH 2,AR,0,0
248,DESHA,RANDOLPH 3,AR,0,0
249,DESHA,RANDOLPH 4,AR,0,0
250,DESHA,RANDOLPH RURAL,AR,0,0
251,DESHA,REDFORK,AR,0,0
252,DESHA,RICHLAND,AR,0,0
253,DESHA,SILVERLAKE,AR,0,0
254,DESHA,WALNUT LAKE,AR,3,23
255,FULTON,ABSENTEE,AR,0,0
256,FULTON,BENTON/UNION,AR,0,0
257,FULTON,CHEROKEE VILLAGE,AR,0,0
258,FULTON,CLEVELAND,AR,0,0
259,FULTON,FULTON/MT CALM,AR,0,0
260,FULTON,MAMMOTH SPRING/AFTON,AR,0,0
261,FULTON,MYATT,AR,0,0
262,FULTON,PLEASANT RIDGE,AR,0,0
263,FULTON,SOUTHFORK/WILSON,AR,0,0
264,FULTON,STRAWBERRY,AR,0,0
265,FULTON,VIDETTE/BIG CREEK,AR,0,0
266,FULTON,WASHINGTON,AR,0,0
267,GREENE,BLUE CANE,AR,0,0
268,GREENE,BRECKENRIDGE,AR,34,129
269,GREENE,BRYAN,AR,0,0
270,GREENE,CACHE,AR,0,0
271,GREENE,CLARK,AR,0,0
272,GREENE,COLLIER,AR,0,0
273,GREENE,CROWLEY,AR,0,0
274,GREENE,DELAPLAINE-JONES,AR,0,0
275,GREENE,EVENING SHADE,AR,0,0
276,GREENE,FRIENDSHIP,AR,0,0
277,GREENE,HAYS,AR,1,14
278,GREENE,HOPEWELL,AR,0,0
279,GREENE,HURRICANE,AR,0,0
280,GREENE,JONES,AR,0,0
281,GREENE,LAFE-BRECKENRIDGE,AR,0,0
282,GREENE,LAKE,AR,0,0
283,GREENE,MAINSHORE,AR,0,0
284,GREENE,MARMADUKE-HURRICANE,AR,0,0
285,GREENE,OAK GROVE-UNION,AR,0,0
286,GREENE,POLAND,AR,0,0
287,GREENE,REYNOLDS,AR,0,0
288,GREENE,SALEM,AR,32,129
289,GREENE,SHADY GROVE,AR,0,0
290,GREENE,SPRING GROVE,AR,0,0
291,GREENE,ST. FRANCIS,AR,0,0
292,GREENE,SUGAR CREEK,AR,0,0
293,GREENE,UNION,AR,0,0
294,GREENE,WALNUT CORNER,AR,3,7
295,GREENE,WARD 1,AR,54,222
296,GREENE,WARD 1A,AR,0,0
297,GREENE,WARD 2,AR,0,0
298,GREENE,WARD 2A,AR,0,0
299,GREENE,WARD 3,AR,73,169
300,GREENE,WARD 3A,AR,0,0
301,GREENE,WARD 4,AR,0,0
302,GREENE,WARD 4A,AR,0,0
303,GREENE,WARD 4B,AR,0,0
304,GREENE,WARD 4C,AR,0,0
305,INDEPENDENCE,ASHLEY,AR,0,0
306,INDEPENDENCE,BARREN,AR,0,0
307,INDEPENDENCE,"BIG BOTTOM WARDS 1,2,3",AR,0,0
308,INDEPENDENCE,BIG BOTTOM WYCOUGH LOGAN,AR,0,0
309,INDEPENDENCE,BLACK RIVER/MARSHALL,AR,0,0
310,INDEPENDENCE,CUSHMAN/UNION,AR,0,0
311,INDEPENDENCE,DEPARTEE,AR,0,0
312,INDEPENDENCE,DOTA,AR,0,0
313,INDEPENDENCE,FAIRVIEW,AR,0,0
314,INDEPENDENCE,GAINSBORO,AR,0,0
315,INDEPENDENCE,GREENBRIER-DESHA,AR,0,0
316,INDEPENDENCE,GREENBRIER-JAMESTOWN,AR,0,0
317,INDEPENDENCE,GREENBRIER-LOCUST GROVE,AR,0,0
318,INDEPENDENCE,HILL,AR,0,0
319,INDEPENDENCE,HUFF,AR,0,0
320,INDEPENDENCE,JEFFERSON,AR,0,0
321,INDEPENDENCE,LIBERTY,AR,0,0
322,INDEPENDENCE,MAGNESS,AR,0,0
323,INDEPENDENCE,MCHUE,AR,0,0
324,INDEPENDENCE,MCHUE 3,AR,0,0
325,INDEPENDENCE,MOOREFIELD,AR,0,0
326,INDEPENDENCE,MOOREFIELD WARD 1,AR,0,0
327,INDEPENDENCE,MOOREFIELD WARD 4,AR,0,0
328,INDEPENDENCE,OIL TROUGH,AR,0,0
329,INDEPENDENCE,RELIEF,AR,0,0
330,INDEPENDENCE,ROSIE,AR,0,0
331,INDEPENDENCE,RUDDELL RURAL,AR,30,123
332,INDEPENDENCE,RUDDELL WARD 1,AR,0,0
333,INDEPENDENCE,RUDDELL WARD 2,AR,56,107
334,INDEPENDENCE,RUDDELL WARD 3,AR,63,158
335,INDEPENDENCE,RUDDELL WARD 4,AR,0,0
336,INDEPENDENCE,SALADO,AR,0,0
337,INDEPENDENCE,WASHINGTON,AR,0,0
338,INDEPENDENCE,WHITE RIVER,AR,0,0
339,IZARD,BIG SPRING,AR,0,0
340,IZARD,BOSWELL,AR,0,0
341,IZARD,BROCKWELL,AR,0,0
342,IZARD,CALICO ROCK - WARD 1,AR,0,0
343,IZARD,CALICO ROCK - WARD 2,AR,0,0
344,IZARD,CALICO ROCK - WARD 3,AR,13,60
345,IZARD,CALICO ROCK - WARD 4,AR,0,0
346,IZARD,CALICO ROCK RURAL,AR,0,0
347,IZARD,CLAIBORNE,AR,0,0
348,IZARD,DOLPH,AR,0,0
349,IZARD,FRANKLIN CITY,AR,0,0
350,IZARD,FRANKLIN RURAL,AR,0,0
351,IZARD,GID,AR,0,0
352,IZARD,GUION CITY,AR,0,0
353,IZARD,GUION RURAL,AR,0,0
354,IZARD,HORSESHOE BEND - WARD 1,AR,0,0
355,IZARD,HORSESHOE BEND - WARD 2,AR,22,101
356,IZARD,HORSESHOE BEND - WARD 3,AR,0,0
357,IZARD,HORSESHOE BEND - WARD 4,AR,17,82
358,IZARD,HORSESHOE BEND RURAL,AR,0,0
359,IZARD,KNOB CREEK,AR,0,0
360,IZARD,LACROSSE,AR,0,0
361,IZARD,LAFFERTY,AR,0,0
362,IZARD,LARKIN,AR,0,0
363,IZARD,MELBOURNE - WARD 1,AR,0,0
364,IZARD,MELBOURNE - WARD 2,AR,0,0
365,IZARD,MELBOURNE - WARD 3,AR,0,0
366,IZARD,MELBOURNE - WARD 4,AR,0,0
367,IZARD,MELBOURNE RURAL,AR,0,0
368,IZARD,MOUNT PLEASANT CITY,AR,0,0
369,IZARD,MOUNT PLEASANT RURAL,AR,0,0
370,IZARD,MYRON,AR,0,0
371,IZARD,NEWBURG,AR,0,0
372,IZARD,OXFORD CITY,AR,0,0
373,IZARD,OXFORD CITY IN BROCKWELL,AR,0,0
374,IZARD,OXFORD RURAL,AR,0,0
375,IZARD,PINEVILLE CITY,AR,0,0
376,IZARD,PINEVILLE RURAL,AR,0,0
377,IZARD,SAGE,AR,0,0
378,IZARD,SAGE IN MELBOURNE WARD 4,AR,0,0
379,IZARD,STRAWBERRY,AR,0,0
380,IZARD,SYLAMORE,AR,4,35
381,IZARD,TWIN CREEK,AR,0,0
382,IZARD,VIOLET HILL,AR,0,0
383,IZARD,WIDEMAN,AR,0,0
384,IZARD,WISEMAN,AR,0,0
385,IZARD,ZION,AR,0,0
386,JACKSON,AIRBASE,AR,0,0
387,JACKSON,ALCORN,AR,0,0
388,JACKSON,ALGOA,AR,0,0
389,JACKSON,AMAGON,AR,0,0
390,JACKSON,AUVERGNE,AR,0,0
391,JACKSON,BEEDEVILLE,AR,0,0
392,JACKSON,BLACKVILLE,AR,0,0
393,JACKSON,CAMPBELL STATION,AR,0,0
394,JACKSON,CROSSROADS-37,AR,0,0
395,JACKSON,DENMARK,AR,9,29
396,JACKSON,DIAZ,AR,0,0
397,JACKSON,GOURDNECK-CITIZENSHIP,AR,0,0
398,JACKSON,GREENHAW,AR,0,8
399,JACKSON,GRUBBS,AR,19,92
400,JACKSON,HICKORY GROVE,AR,0,0
401,JACKSON,HORSESHOE,AR,0,0
402,JACKSON,INGLESIDE,AR,0,0
403,JACKSON,ISLAND,AR,0,0
404,JACKSON,JACKSONPORT,AR,0,0
405,JACKSON,LIBERTY,AR,0,0
406,JACKSON,MACKS,AR,0,0
407,JACKSON,NEW GLAISE,AR,0,0
408,JACKSON,NEWPORT W 1-A,AR,0,0
409,JACKSON,NEWPORT W 1-B,AR,35,15
410,JACKSON,NEWPORT W 2-A,AR,0,0
411,JACKSON,NEWPORT W 2-B,AR,0,0
412,JACKSON,NEWPORT W 2-C,AR,0,0
413,JACKSON,NEWPORT W 3-A,AR,0,0
414,JACKSON,NEWPORT W 3-B,AR,4,16
415,JACKSON,NEWPORT W 3-C,AR,17,12
416,JACKSON,NEWPORT W 4-A,AR,0,0
417,JACKSON,NEWPORT W 4-B,AR,0,0
418,JACKSON,OLD GLAISE,AR,4,12
419,JACKSON,OLYPHANT,AR,0,0
420,JACKSON,PENNINGTON BALCH,AR,0,0
421,JACKSON,REMMEL,AR,0,0
422,JACKSON,SHOFFNER,AR,3,5
423,JACKSON,SWIFTON,AR,0,0
424,JACKSON,TUCKERMAN OUTSIDE,AR,0,0
425,JACKSON,TUCKERMAN WARD 1,AR,0,0
426,JACKSON,TUCKERMAN WARD 2,AR,26,111
427,JACKSON,TUCKERMAN WARD 3,AR,0,0
428,JACKSON,TUPELO,AR,0,0
429,JACKSON,WATERS STORE,AR,1,17
430,JACKSON,WELDON,AR,0,0
431,JEFFERSON,010,AR,0,0
432,JEFFERSON,02,AR,0,0
433,JEFFERSON,03,AR,2,13
434,JEFFERSON,06,AR,0,0
435,JEFFERSON,07,AR,0,0
436,JEFFERSON,09,AR,0,0
437,JEFFERSON,510,AR,0,0
438,JEFFERSON,530,AR,0,0
439,JEFFERSON,900,AR,0,0
440,LAWRENCE,ANNIEVILLE,AR,0,0
441,LAWRENCE,ASHLAND,AR,1,8
442,LAWRENCE,BLACK RIVER,AR,15,37
443,LAWRENCE,BLACK ROCK,AR,0,0
444,LAWRENCE,BOAS 1,AR,0,0
445,LAWRENCE,BOAS 2,AR,0,0
446,LAWRENCE,BOAS 3,AR,0,0
447,LAWRENCE,CACHE,AR,0,0
448,LAWRENCE,CAMPBELL 1,AR,0,0
449,LAWRENCE,CAMPBELL 2,AR,69,230
450,LAWRENCE,CAMPBELL 3,AR,45,129
451,LAWRENCE,CAMPBELL 4,AR,0,0
452,LAWRENCE,DENT,AR,0,0
453,LAWRENCE,DOWELL,AR,0,0
454,LAWRENCE,DUTY,AR,0,0
455,LAWRENCE,EATON,AR,0,0
456,LAWRENCE,FLAT CREEK,AR,0,0
457,LAWRENCE,JESUP,AR,0,0
458,LAWRENCE,LAWRENCE,AR,0,0
459,LAWRENCE,MARION,AR,0,0
460,LAWRENCE,MORGAN,AR,0,0
461,LAWRENCE,PROMISED LAND,AR,0,0
462,LAWRENCE,REED'S CREEK SAFFELL,AR,0,0
463,LAWRENCE,REED'S CREEK STRAWBERRY,AR,0,0
464,LAWRENCE,RICHWOODS,AR,4,12
465,LAWRENCE,SPRING RIVER,AR,0,0
466,LAWRENCE,STRAWBERRY,AR,0,0
467,LAWRENCE,THACKER,AR,0,0
468,LEE,JP01,AR,0,0
469,LEE,JP02,AR,0,0
470,LEE,JP03,AR,0,0
471,LEE,JP04,AR,0,0
472,LEE,JP05,AR,0,0
473,LEE,JP06,AR,0,0
474,LEE,JP07,AR,0,0
475,LEE,JP08,AR,0,0
476,LEE,JP09,AR,0,0
477,LINCOLN,AUBURN,AR,0,0
478,LINCOLN,BAR/TARRY,AR,0,0
479,LINCOLN,BAR/YORKTOWN,AR,0,0
480,LINCOLN,CANE CREEK 1,AR,17,173
481,LINCOLN,CANE CREEK 2,AR,0,0
482,LINCOLN,CANE CREEK 3,AR,0,0
483,LINCOLN,CHOCTAW,AR,0,0
484,LINCOLN,GOULD,AR,12,19
485,LINCOLN,GOULD CITY W1,AR,0,0
486,LINCOLN,GOULD CITY W2,AR,0,0
487,LINCOLN,GOULD CITY W3,AR,49,9
488,LINCOLN,GRADY CITY W1& W2,AR,87,26
489,LINCOLN,KIMBROUGH,AR,0,0
490,LINCOLN,LONE PINE/GARNETT,AR,0,0
491,LINCOLN,LONE PINE/MT. HOME,AR,0,0
492,LINCOLN,MILL CREEK,AR,0,0
493,LINCOLN,OWEN/GLENDALE,AR,0,0
494,LINCOLN,OWEN/PALMYRA,AR,0,0
495,LINCOLN,SE LINCOLN CO FD,AR,0,0
496,LINCOLN,SMITH,AR,0,0
497,LINCOLN,SPRING 1,AR,10,107
498,LINCOLN,SPRING 2,AR,0,0
499,LINCOLN,STAR CITY W1,AR,0,0
500,LINCOLN,STAR CITY W2,AR,0,0
501,LINCOLN,STAR CITY W3,AR,0,0
502,LINCOLN,WELLS BAYOU/FS,AR,0,0
503,LONOKE,01- ALLPORT CITY,AR,0,0
504,LONOKE,02 - CAROLINE TWP,AR,0,0
505,LONOKE,03 - AUSTIN CITY,AR,36,211
506,LONOKE,04 - BUTLER TWP,AR,0,0
507,LONOKE,05 - CABOT CITY W/1,AR,0,0
508,LONOKE,06 - CABOT CITY W/2,AR,92,418
509,LONOKE,07 - CABOT CITY W/3,AR,0,0
510,LONOKE,08 - CABOT CITY W/4,AR,0,0
511,LONOKE,09 - YORK TWP,AR,0,0
512,LONOKE,10 - CARLISLE CITY WARD 1,AR,0,0
513,LONOKE,11 -CARLISLE CITY WARD 2,AR,0,0
514,LONOKE,12 - CARLISLE CITY WARD 3,AR,0,0
515,LONOKE,13 - CARLISLE TWP.,AR,0,0
516,LONOKE,14 - CLEVELAND TWP,AR,0,0
517,LONOKE,15 - DORTCH TWP,AR,0,0
518,LONOKE,16 - EAGLE TWP,AR,0,0
519,LONOKE,17 - ENGLAND CITY WARD 1,AR,0,0
520,LONOKE,18 - ENGLAND CITY WARD 2,AR,14,37
521,LONOKE,19- ENGLAND CITY WARD 3,AR,0,0
522,LONOKE,20 - ENGLAND CITY WARD 4,AR,0,0
523,LONOKE,21 - FLETCHER TWP,AR,0,0
524,LONOKE,22 - FURLOW TWP,AR,24,70
525,LONOKE,23 - GOODRUM TWP,AR,0,0
526,LONOKE,24 - GRAY TWP,AR,0,0
527,LONOKE,25 - GUMWOOD TWP,AR,0,0
528,LONOKE,26 - HAMILTON TWP,AR,1,17
529,LONOKE,27 - CROOKED CREEK TWP,AR,0,0
530,LONOKE,28 - HUMNOKE CITY,AR,0,0
531,LONOKE,29 - INDIAN BAYOU TWP,AR,4,18
532,LONOKE,30 - COY CITY,AR,0,0
533,LONOKE,31 - ISBELL TWP,AR,0,0
534,LONOKE,32 - LAFAYETTE TWP,AR,0,0
535,LONOKE,33 - KEO CITY,AR,0,0
536,LONOKE,34 - LONOKE CITY W/1,AR,0,0
537,LONOKE,35 - LONOKE CITY W/2,AR,0,0
538,LONOKE,36 - LONOKE CITY W/3,AR,27,24
539,LONOKE,37 - LONOKE CITY W/4,AR,0,0
540,LONOKE,38 - LONOKE TWP,AR,0,0
541,LONOKE,39 - MAGNESS TWP,AR,0,0
542,LONOKE,40 - OAK GROVE TWP,AR,0,0
543,LONOKE,41 - PETTUS TWP,AR,0,0
544,LONOKE,42 - PRAIRIE TWP.,AR,0,0
545,LONOKE,43 - PULASKI TWP,AR,0,0
546,LONOKE,44 - RICHWOOD TWP,AR,5,6
547,LONOKE,45 - TOTTEN TWP.,AR,6,33
